Dataset/Guy/3/8.wav,good afternoon ladies and gentlemen captain speaking we are gonna get you out of here just as soon as possible let us push back time right now obviously we are not ready airplane came in late as you all know
Dataset/Guy/3/9.wav,flight attendants cabin crew doors on automatic cross check and report thank you
Dataset/Guy/3/10.wav,i have good news and bad news
Dataset/Guy/3/11.wav,ladies and gentlemen we are running out of fuel so we are diverting to abu dhabi to make an emergency landing
Dataset/Guy/3/12.wav,cabin crew please be seated for a touchdown
Dataset/Guy/3/13.wav,ladies and gentlemen we are uh from the cockpit again where we are asking our flight attendants please to take their seats uh as soon as they can
Dataset/Guy/3/14.wav,ladies and gentlemen if you would care to take a look at your in flight magazine and check out our route on the large map in the center pages you will see that we have just crossed the fold in the middle
Dataset/Guy/3/15.wav,ladies and gentlemen welcome on board this british airways flight to manchester
Dataset/Guy/3/16.wav,look at your in flight magazine and check out our route on the large map in the center pages you will see that we have just crossed the fold in the middle ladies and gentlemen welcome on board this british airways flight to manchester ladies and gentlemen in twenty minutes we are landing in sharjah international airport as you can see that we have already started descent 
Dataset/Guy/3/17.wav,please fasten your seat belts return your seats to their upright positions and store your hand luggage either in the overhead compartments or under the seat infront of you cabin crew will be passing by to clean up the cabin and perform their final safety checks
Dataset/Guy/3/18.wav,you may have heard some unusual noises shortly after take off
Dataset/Guy/3/19.wav,ladies and gentlemen we have arrived at our destination
Dataset/Guy/3/20.wav,our flight is approximately eight hours and fifteen minutes
Dataset/Guy/3/21.wav,in the event of a sudden drop in cabin pressure oxygen masks will dropdown
Dataset/Guy/3/22.wav,ladies and gentlemen welcome aboard this british airways flight to denver
Dataset/Guy/3/23.wav,ladies and gentlemen in twenty minutes we are landing in dubai international airport as you can see that we have already started descent please fasten your seat belts
Dataset/Guy/3/24.wav,tighten by pulling the straps and breathe normally
Dataset/Guy/3/25.wav,if you are traveling with someone who needs help put your own mask on first then help your husband
Dataset/Guy/3/26.wav, ladies and gentlemen the fasten seat belts sign is now off you are free to move around the aisles
Dataset/Guy/4/1.wav,ladies and gentlemen would you just stay seated with your seat belts fastened
Dataset/Guy/4/2.wav,for the safety of this flight it is essential that you carry out these instructions accordingly
Dataset/Guy/4/3.wav,however we decided to alternate our destination for precautionary reasons
Dataset/Guy/4/4.wav,please check the inflight magazine for more information
Dataset/Guy/4/5.wav,in a few minutes we will be landing at the airport
Dataset/Guy/4/6.wav,we will find a favorable solution for all
Dataset/Guy/4/7.wav,the life jacket is fitted with a light and a whistle
Dataset/Guy/4/8.wav,be sure to secure your own mask before assisting others who may need your assistance
Dataset/Guy/4/9.wav,do not inflate your life jacket inside the cabin as to do so will impede your exit
Dataset/Guy/4/10.wav,you may continue to use cell phones while the boarding door is open
Dataset/Guy/4/11.wav,emergency lighting including floor level lighting will help you find your way to the exits these are clearly signed
Dataset/Guy/4/12.wav,we suggest you keep your seat belt fastened and visible during our flight even when the sign is off
Dataset/Guy/4/13.wav,ladies and gentlemen we have reached cruising altitude and will be turning down the cabin lights
Dataset/Guy/4/14.wav,we are just waiting for the aircraft to be refueled to start our flight
Dataset/Guy/4/15.wav,the weather in los angeles is rainy and the temperature is six degrees celsius
Dataset/Guy/4/16.wav,have you had a long flight recently
Dataset/Guy/4/17.wav,if you want to adjust your watch it is ten ten in perth now
Dataset/Guy/4/18.wav,there are four main doors two at the front one left and one right
Dataset/Guy/4/19.wav,please now ensure that your seat back is upright your tray table is stowed your armrests are down and your seat belt is fastened
Dataset/Guy/4/20.wav,for those passengers seated in an exit row rows six and nine bc you may be required to assist the crew in an emergency evacuation
Dataset/Guy/4/21.wav,you will be able to follow our route on one of the entertaining system channels
Dataset/Guy/4/22.wav,the hash should be ejected through the opening
Dataset/Guy/4/23.wav,we kindly ask you to keep seated with your passports and boarding cards at hand
Dataset/Guy/4/24.wav,we have discontinued our take off run due to a request from air traffic control
Dataset/Guy/4/25.wav,we expect to land as scheduled
Dataset/Guy/5/1.wav,some devices may be used when airborne
Dataset/Guy/5/2.wav,we hope you have a relaxed and enjoyable flight
Dataset/Guy/5/3.wav,place the mask over your nose and mouth and breathe normally
Dataset/Guy/5/4.wav,there is a piece for further inflation or deflation and light to attract attention
Dataset/Guy/5/5.wav,we expect to land before our scheduled time
Dataset/Guy/5/6.wav,the weather in los angeles is rainy and the temperature is three degrees celsius
Dataset/Guy/5/7.wav,our company will be looking for the best solution for each one of you
Dataset/Guy/5/8.wav,we will provide extension seat belts for infants
Dataset/Guy/5/9.wav,if the cabin air system should fail this will be released
Dataset/Guy/5/10.wav,this is co pilot mike speaking and i have some information about our flight
Dataset/Guy/5/11.wav,we have discontinued our approach due to a request from air traffic control
Dataset/Guy/5/12.wav,the weather in los angeles is snowy and the temperature is minus six degrees celsius
Dataset/Guy/5/13.wav,please note the nearest exit to you could be behind you
Dataset/Guy/5/14.wav,on behalf of all our crew thank you for choosing our company as your airline this holiday
Dataset/Guy/5/15.wav,as soon as we have parked the aircraft we will come back with additional information
Dataset/Guy/5/16.wav,thank you for flying with emirates airlines
Dataset/Guy/5/17.wav,ladies and gentlemen good morning
Dataset/Guy/5/18.wav,the slides can also be inflated by pulling this handle on the main doors and this handle at the over wing exits
Dataset/Guy/5/19.wav,passenger compliance is required with all lighted signs placards and crew member instructions
Dataset/Guy/5/20.wav,you can breathe normally opening the doors and over wing exits automatically inflates the evacuation slides
Dataset/Guy/5/21.wav,further information may be found on the inflight safety card which is displayed within the area you are seated
Dataset/Guy/5/22.wav,i will be back with additional information after landing
Dataset/Guy/5/23.wav,on behalf of the company our crew is delighted to have you on board on this special occasion and wish you all an enjoyable carnival
Dataset/Guy/5/24.wav,if you want to adjust your watch it is ten ten in canada now
Dataset/Guy/6/1.wav,it is important that we have your attention as we helpline the safety features of this aircraft the crew is responsible for your well being
Dataset/Guy/6/2.wav,after our meal services are over we will be coming to the aisles with our duty free sales
Dataset/Guy/6/3.wav,ladies and gentlemen as we announced before departure five hours thirty five minutes scheduled flight time to london
Dataset/Guy/6/4.wav,here are light and the whistle for the transit attention
Dataset/Guy/6/5.wav,we don't invite you now to sit back relax and enjoy the flight
Dataset/Guy/6/6.wav,these are listed on the menu in your seat walker jet star magazine so please take a moment to see what we do have available 
Dataset/Guy/6/7.wav,everyone please i did just speak with the pilot and he said he is gonna do his very best to stay in control of the plane
Dataset/Guy/6/8.wav,ladies and gentlemen the seat belt sign is still on so please remain in your seats with your seat belts fastened
Dataset/Guy/6/9.wav,may we remind you all electronic items must be switched off for take off and landing
Dataset/Guy/6/10.wav,if there is a failure in the air supply oxygen will be provided mask like this will drop from the panel above you
Dataset/Guy/6/11.wav,in your seat pocket is a safety card indicating the exit doors oxygen masks and life jackets
Dataset/Guy/6/12.wav,okay i am gonna see if i can sneak you guys some pretzels
Dataset/Guy/6/13.wav,and that is accompanied by cocktails or beverages
Dataset/Guy/6/14.wav,remain seated and pull the mask towards you it will start the oxygen supply
Dataset/Guy/6/15.wav,it will be your indication that it is safe to move about the cabin and collect your belongings and exit the aircraft while the captain is parked 
Dataset/Guy/6/16.wav,laptop only be used while the seat belt signs turned off
Dataset/Guy/6/17.wav,ladies and gentlemen we would like to ask for everyone's attention
Dataset/Guy/6/18.wav,okay thank you
Dataset/Guy/6/19.wav,ladies and gentlemen we will now dim the cabin lights for take off
Dataset/Guy/6/20.wav,there will be uniform customer service agents meeting the aircraft for representing starlines to assist you with any questions
Dataset/Guy/6/21.wav,so flight attendants as soon as you can please take your seats
Dataset/Guy/6/22.wav,it also shows the brace position that your mask adopts if you hear the instruction brace
Dataset/Guy/6/23.wav,ladies and gentlemen as we announced before departure three hours fifty three minutes scheduled flight time to boston
Dataset/Guy/6/24.wav,however we are almost out of fuel and the landing gears are not going to be down
Dataset/Guy/6/25.wav,fasten your seat belt and adjust around your heaps to release the belt just lift the buckle we inquired to use your seat belt long times while you are seated it should be away from seat when the seat belt sign light up an announcement prompting you to return to your seat and fasten your seat belt will be made
Dataset/Guy/7/1.wav,please fasten your safety belts in case we come to a sudden stop
Dataset/Guy/7/2.wav,good morning ladies and gentlemen welcome on board this british airways flight to rome in a very short time we will be taking off 
Dataset/Guy/7/3.wav,ladies and gentlemen we are from the cockpit again and we are asking our flight attendants to please take their seats as soon as they can as we are manoeuvering around some build ups and thunderstorms
Dataset/Guy/7/4.wav,quarantine detector dogs operate in some terminals thank you
Dataset/Guy/7/5.wav,we apologise for the unexpected discomfort
Dataset/Guy/7/6.wav,am gonna advise you in perth when you can turn these items back on
Dataset/Guy/7/7.wav,shortly we have the pleasure of serving your hot breakfast with your choice of tea and coffee and  landing into stockholm we will be serving you with refreshments
Dataset/Guy/7/8.wav,good morning  in a few moments we will be screening a safety video about this aircraft you will also find  an evacuation slide and life raft is at each door the bar is closed and we will soon collect your headset
Dataset/Guy/7/9.wav,if you are going on to melbourne you will be going to a transfer gate
Dataset/Guy/7/10.wav,place the mask on your nose and mouth and breathe normally
Dataset/Guy/7/11.wav,toilets are located at each end of the cabin and smoking is prohibited at any time 
Dataset/Guy/7/12.wav,if we need to evacuate the aircraft floorlevel lighting will guide you towards the exit
Dataset/Guy/7/13.wav,occasionally turbulence may occur during flight
Dataset/Guy/7/14.wav,should you require assistance to leave the aircraft such as a wheelchair please remain in your seat we will help you as soon as the aisle is free 
Dataset/Guy/7/15.wav,ladies and gentlemen welcome to heathrow airport
Dataset/Guy/7/16.wav,there are eight emergency exits two doors at the rear of the cabin four window exits at the centre of the cabin and two doors in the front
Dataset/Guy/7/17.wav,we hope you enjoyed the flight
Dataset/Guy/7/18.wav,we will be flying at an altitude of forty thousand feet at a speed of nine hundred kilometres per hour
Dataset/Guy/7/19.wav,we will find a favourable solution for all
Dataset/Guy/7/20.wav,cabin crew prepare for take off ladies and gentlemen the captain has turned on the fasten seat belt sign
Dataset/Guy/7/21.wav,it is forbidden to smoke or wear headsets connected to a personal entertainment device such a cd player until inside the terminal
Dataset/Guy/7/22.wav,this is the termination of the flight one thousand one seventy 
Dataset/Guy/7/23.wav,we strongly suggest you read it before takeoff
Dataset/Guy/7/24.wav,ladies and gentleman the seat belt sign will be switched off shortly however 
Dataset/Guy/7/25.wav,for your own safety we recommend that you keep your seat belt fastened in case of any unexpected turbulence
Dataset/Guy/8/1.wav,when you hear brace brace take up the following position
Dataset/Guy/8/2.wav,even if you are a frequent flier i would take you through the safety features of our airbus aircraft
Dataset/Guy/8/3.wav,please ensure that you have taken all your personal belongings with you
Dataset/Guy/8/4.wav,place the mask over your nose and mouth and breathe normally use the elastic strap to hold it in place to adjust pull the elastic straps on each side like this
Dataset/Guy/8/5.wav,as we are currently refueling please ensure that your seat belt remains unfastened until the seat belt sign is turned on
Dataset/Guy/8/6.wav,please be aware that your nearest exit may be behind you
Dataset/Guy/8/7.wav,twelve doors five on each side of the main deck one door on each side of the upper deck
Dataset/Guy/8/8.wav,after our meal service is over we will be coming to the aisles with our duty free sales
Dataset/Guy/8/9.wav,our flight this evening is under the command of captain mike and our scheduled flight time is going to be sixteen hours and three minutes
Dataset/Guy/8/10.wav,pull the mask towards you to start the oxygen
Dataset/Guy/8/11.wav,put on your own mask before helping others
Dataset/Guy/8/12.wav,all data can be found in your inflight broucher
Dataset/Guy/8/13.wav,please make sure that you have taken all your personal belongings with you
Dataset/Guy/8/14.wav,personal electronic devices may not be switched off
Dataset/Guy/8/15.wav,to help us ensure a promised departure we would kindly ask that you keep the aisle clear enabling all remaining customers to board
Dataset/Guy/8/16.wav,all aisles exits should now be cleared
Dataset/Guy/8/17.wav,once we reached eighteen thousand feet in economy class the video entertainment will commence automatically
Dataset/Guy/8/18.wav,ladies and gentlemen we will shortly be landing please ensure your cabin bag is safely stowed with your laptop inside
Dataset/Guy/8/19.wav,if you are a frequent flyer and not a member of mileage plus let one of us know we will be happy to get an application and get you signed up
Dataset/Guy/8/20.wav,in your seat pocket is a safety card indicating the exit routes oxygen masks and life jackets
Dataset/Guy/8/21.wav,ladies and gentlemen welcome on board our easyjet service
Dataset/Guy/8/22.wav,all exits are clearly marked with an exit sign however if we experience a loss of power resulting in poor visibility white lights illuminating the aisles will guide you to red lights marking each of the exits
Dataset/Guy/8/23.wav,this is a no smoking service our flight this evening is under the command of captain kendrick and our scheduled flight time is going to be thirteen and a half hours
Dataset/Guy/8/24.wav,please place your large bags inside the overhead lockers wheels first and keep your small items under the seat infront of you these include laptops handbags duty free and loose items of clothing
Dataset/Guy/9/1.wav,please be seated for take off place the mask over your mouth and nose like this
Dataset/Guy/9/2.wav,we also ask that your seats and table trays are in the upright position for takeoff
Dataset/Guy/9/3.wav,your life vest is under your seats
Dataset/Guy/9/4.wav,good afternoon ladies and gentlemen and children this is your captain speaking i would like to share some information about our flight
Dataset/Guy/9/5.wav,ladies and gentlemen if there is anything else that any of us can do to bring a spell of fresh air into your lives well do not hesitate to as
Dataset/Guy/9/6.wav,smoking in the toilet will activate the smoke alarm
Dataset/Guy/9/7.wav,ladies and gentlemen we do thank you very much for your attention and now we invite you to sit back relax and enjoy the take off
Dataset/Guy/9/8.wav,whenever the seat belt sign is on you must return to your seat and fasten your seat belt securely
Dataset/Guy/9/9.wav,ladies and gentlemen we do thank you very much for your attention and now we invite you to sit back relax and enjoy the flight
Dataset/Guy/9/10.wav,ladies and gentlemen the seatbelt sign will be switched off shortly however for your own safety we recommend that you keep your seatbelt fastened in case of any unexpected turbulence
Dataset/Guy/9/11.wav,this is the final boarding call for erin and fred collins
Dataset/Guy/9/12.wav,the time is two twenty five pm we do have two selections about to estimates we have a pan of pizza with sauce and the other option is chicken with vegetables and rice stuffing and we are following our meal cards with a beverage card
Dataset/Guy/9/13.wav,there are six emergency exits on this aircraft
Dataset/Guy/9/14.wav,we have an excellent team on board today and we are all happy to offer you any assistance you may require throughout the flight
Dataset/Guy/9/15.wav,in the unlikely event of an emergency landing and evacuation leave your carryon items behind
Dataset/Guy/9/16.wav,we have commenced descent from where we were cruising very comfortably at thirty three thousand feet we are now descending to fifteen thousand feet
Dataset/Guy/9/17.wav,the runway surface is dry the surface temperature is plus two one twenty one degrees celcius and the visibility is a wonderful seven thousand meters or seven kilometers
Dataset/Guy/9/18.wav,until then sit back relax and enjoy the rest of the flight
Dataset/Guy/9/19.wav,count the number of rows to this exit for your safety please remain seated with your seatbelt fastened until the aircraft has come to complete stop and the seat belt sign has been switched on switched off
Dataset/Guy/9/20.wav,we are currently cruising at an altitude of thirty three thousand feet at an airspeed of four hundred miles per hour
Dataset/Guy/9/21.wav,ladies and gentlemen i would like to direct your attention to the television monitors
Dataset/Guy/9/22.wav,we will be showing our safety demonstration and would like the next few minutes of your complete attention
Dataset/Guy/10/1.wav,as a part of this please remember that you can drink alcohol that is served by our cabin crew
Dataset/Guy/10/2.wav,this flight will take one hour
Dataset/Guy/10/3.wav,ladies and gentlemen welcome aboard where the local time is fifteen minutes past six in the evening
Dataset/Guy/10/4.wav,all carry on items should now be stowed securely either in the overhead bins or under the seat in front of you
Dataset/Guy/10/5.wav,smoking is prohibited at any time on this flight
Dataset/Guy/10/6.wav,thank you for choosing swiss for your flight today
Dataset/Guy/10/7.wav,ladies and gentlemen we would like to remind you smoking is prohibited in this aircraft
Dataset/Guy/10/8.wav,we ask that you all review the safety information card located in the seat pocket in front of you
Dataset/Guy/10/9.wav,whatever you choose we serve you gracefully so enjoy
Dataset/Guy/10/10.wav,all aisles exits and bulkhead areas should now be clear
Dataset/Guy/10/11.wav,being your captain we are now flying over the sea of japan we will soon start the central approach to tokyo
Dataset/Guy/10/12.wav,you are obliged to have your seatbelt fastened whenever you are seated until the aircraft comes to a full stop after landing
Dataset/Guy/10/13.wav,and now it's time to switch on your smiles with gionee mobiles
Dataset/Guy/10/14.wav,have a pleasant day ahead
Dataset/Guy/10/15.wav,once again welcome aboard delta airlines flight twenty nine ninety eight to atlanta and thank you for flying delta
Dataset/Guy/10/16.wav,remain seated with your seatbelt securely fastened anytime the seatbelt sign is on
Dataset/Guy/10/17.wav,to evacuate the aircraft follow the illuminated escape path marking
Dataset/Guy/10/18.wav,once airborne we will let you know when you may use approved electronic devices but note that some items may not be used at anytime during the flight
Dataset/Guy/10/19.wav,before we take off to be sure your seat backs are in the upright and locked position your tray table is put away and all carry on items are securely stowed
Dataset/Guy/10/20.wav,if you have any questions in aircraft please do not hesitate to contact one of our cabin crew members
Dataset/Guy/10/21.wav,ladies and gentlemen we would like to remind you smoking is not permitted on this aircraft
Dataset/Guy/10/22.wav,once the seatbelt signs are turned off feel free to move around
Dataset/Guy/10/23.wav,there are twelve exits on our boeing seven four hundred
Dataset/Guy/10/24.wav,i would like you to stay with us today
Dataset/Guy/10/25.wav,ladies and gentlemen i will now show you a video as soon as this video is finished you will be able to use your entertainment system i kindly ask for your patience
Dataset/Guy/11/1.wav,and together with the captain mike and our team will effort to make this flight an enjoyable one for you
Dataset/Guy/11/2.wav,ladies and gentlemen the doors are closed now please switch off the electronic equipment or set into airplane mode so that radio waves won't be emitted thank you
Dataset/Guy/11/3.wav,once the seatbelts signs are turned off it will be safe for you to stand
Dataset/Guy/11/4.wav,thank you for choosing to fly with us
Dataset/Guy/11/5.wav,the local time here is five hours ahead of the washington area and it is approaching five forty six in the morning
Dataset/Guy/11/6.wav,the aircraft revealing safety regulations required that you keep our seatbelts unfastened until the refueling is completed
Dataset/Guy/11/7.wav,we sincerely apologize for any inconvenience and concerns caused due to suspension of the operation of some boeing nine four nine aircraft
Dataset/Guy/11/8.wav,we are shortly commencing our descent into chennai
Dataset/Guy/11/9.wav,take it out of the plastic bag and placed the vest over your head the strap goes around your waist and attached this with a buckle pull on the end of the strap to tighten
Dataset/Guy/11/10.wav,ensure the window sheets are open seat back is straightened tray table is closed seatbelt is securely fastened and please refrain from using the lavatories
Dataset/Guy/11/11.wav,ladies and gentlemen the doors are closed now please switch off the electronic devices or set into airplane mode so that radio waves won't be emitted thank you
Dataset/Guy/11/12.wav,if your journey ends here at heathrow follow the yellow signs for arrival
Dataset/Guy/11/13.wav,welcome to indigo
Dataset/Guy/11/14.wav,ladies and gentlemen welcome to vancouver where the local time is fifteen minutes past four
Dataset/Guy/11/15.wav,the weather so far in rome is reported as cloudy with a temperature of twenty two degrees
Dataset/Guy/11/16.wav,thank you again for choosing boeing
Dataset/Guy/11/17.wav,ladies and gentlemen welcome to vancouver where the local time is twelve minutes past one
Dataset/Guy/11/18.wav,as we get ready to take off please check that your seatbelts are fastened seats and tray tables are up and your electronics are off
Dataset/Guy/11/19.wav,please may i have your attention
Dataset/Guy/11/20.wav,we will be cruising at an altitude of twenty three thousand feet
Dataset/Guy/11/21.wav,everyone should have look at the safety card that is in the seat pocket infront of you
Dataset/Guy/11/22.wav,please remain seated until the captain turns off the seatbelt sign
Dataset/Guy/11/23.wav,we will now explain the safety features of this aircraft so we ask you of your few moments for your attention thank you
Dataset/Guy/11/24.wav,this will prevent bags from getting exchanged
Dataset/Guy/11/25.wav,please be careful while opening the overhead compartment stay aside a sideseat for out
Dataset/Jessa/1/1.wav,should you wish to remove anything from the overhead lockers please take care as some items may have moved during take off and could fall out on you or other passengers
Dataset/Jessa/1/2.wav,tea coffee and a full bar service will be available throughout the flight
Dataset/Jessa/1/3.wav,if you require any special assistance please contact a flight attendant nearest you
Dataset/Jessa/1/4.wav,however we would recommend that you do keep your seat belt fastened during the entire flight
Dataset/Jessa/1/5.wav,the use of all radio transmitting devices is banned at all times as they can interfere with the aircraft instruments
Dataset/Jessa/1/6.wav,to adjust your seat push the round bottom beside the panel
Dataset/Jessa/1/7.wav,for our customers on the upper deck your escape route will be down the staircase and out the first available exit
Dataset/Jessa/1/8.wav,breathe normally adjust the headband to suit yourself
Dataset/Jessa/1/9.wav,as a reminder the non smoking sign will remain illuminated throughout the trip
Dataset/Jessa/1/10.wav,in the event that the staircase is blocked an additional door with an evacuation slide is located in the cockpit
Dataset/Jessa/1/11.wav,all doors except the overwing doors at three left and three right are equipped with slides or rafts
Dataset/Jessa/1/12.wav,please pull the mask down toward your face and place the mask over your mouth and nose
Dataset/Jessa/1/13.wav,clip on the waistband and pull it tight
Dataset/Jessa/1/14.wav,in the economy cabin these controls are located on top of your seat armrest
Dataset/Jessa/1/15.wav,ladies and gentlemen we are ready to take off
Dataset/Jessa/1/16.wav,the use of all radio transmitting instruments are banned at all times as they can interfere with the aircraft instruments
Dataset/Jessa/1/17.wav,ladies and gentlemen the captain has turned off the seat belt sign which means you can leave your seat now if you wish
Dataset/Jessa/1/18.wav,this includes citizens canadian citizens permanent residents of the unites states and new immigrants to the us
Dataset/Jessa/1/19.wav,operation and use of the exits slides and rafts are illustrated in the safety information card
Dataset/Jessa/1/20.wav,may i have your attention please
Dataset/Jessa/1/21.wav,we expect to depart in seventeen minutes
Dataset/Jessa/1/22.wav,if you are in the first or business class sections you will find controls for your reading flight call button and the inflight entertainment system on the inside of your seat armrest
Dataset/Jessa/1/23.wav,to put it on place it over your head
Dataset/Jessa/1/24.wav,later on we will dim the cabin lights so you can get some rest
Dataset/Jessa/1/25.wav,your seat belt has been designed for easy fastening and release
Dataset/Jessa/2/1.wav,if you are scared of the dark or that the bogey man will get you dont worry he only flies with american airlines
Dataset/Jessa/2/2.wav,our flight attendants will be coming down the aisle to collect any trash along with any chocolates or jewelry
Dataset/Jessa/2/3.wav,unfortunately they dont accept husbands or wives
Dataset/Jessa/2/4.wav,this is a no smoking no whining no complaining flight
Dataset/Jessa/2/5.wav,cabin crew are coming by hoping you will tell them how good looking they are
Dataset/Jessa/2/6.wav,even though the small bag may not inflate you are receiving lots of gin oxygen that is
Dataset/Jessa/2/7.wav,if there is anything we can do to make your flight more enjoyable then please tell us as soon as we land in salt lake city
Dataset/Jessa/2/8.wav,if there is anything you can do to make our flight more enjoyable we shall tell you immediately
Dataset/Jessa/2/9.wav,we ask you to please remain seated as captain kangaroo bounces us to the terminal
Dataset/Jessa/2/10.wav,the signs on the ceiling and the disco lights on the floor will lead you to the exits
Dataset/Jessa/2/11.wav,folks this is a life vest not a toilet seat cover
Dataset/Jessa/2/12.wav,we would not have shown up for work tonight if wed anticipated a decompression in the cabin pressure
Dataset/Jessa/2/13.wav,how about that landing
Dataset/Jessa/2/14.wav,not bad for his first day
Dataset/Jessa/2/15.wav,for your safety and those you might fall on please keep your seat belt fastened
Dataset/Jessa/2/16.wav,this is the termination of this flight and possibly this crew
Dataset/Jessa/2/17.wav,make sure you get all your personal belongings personal problems anything you brought on board and take it when you leave
Dataset/Jessa/2/18.wav,for those of you that can tell the time we are ten minutes early
Dataset/Jessa/2/19.wav,so the next time we are two to three hours late we will just call it even if you don't like humor we have exits
Dataset/Jessa/2/20.wav,no need to be alarmed folks that's just the sound of your luggage being ejected from the aircraft
Dataset/Jessa/2/21.wav,that was a rough one
Dataset/Jessa/2/22.wav,since you all survived we expect you to keep all those promises that you just made
Dataset/Jessa/2/23.wav,hi i am captain amanda smith
Dataset/Jessa/2/24.wav,yes i am a female pilot and as a benefit if we get lost on the way i wont be afraid to stop and ask for directions
Dataset/Jessa/3/1.wav,ladies and gentlemen we have reached an altitude that requires that all electronic devices be switched off including video cams laptops and cd or cassette players to be switched off
Dataset/Jessa/3/2.wav,there is rather more snow on the runway than we'd been led to believe
